symbol,company_name,year,quarter,call_datetime,pres_pos,pres_neg,pres_neu,qa_pos,qa_neg,qa_neu,sentiment_mismatch_pos,sentiment_mismatch_neg,evasion_index,abnormal_return_5d
PH,Parker-Hannifin Corporation,2024,2,2024-02-01 11:00:00,0.72081697,0.038889233,0.24029377,0.3358661,0.11381496,0.55031896,0.38495088,-0.07492572,0.39667925,0.08159830609778321
PH,Parker-Hannifin Corporation,2024,1,2023-11-02 11:00:00,0.6557572,0.04046058,0.30378214,0.20726961,0.15546678,0.63726366,0.44848758,-0.1150062,0.41789022,0.08847796262634078
PNR,Pentair plc,2020,4,2021-01-28 09:00:00,0.67074335,0.12864316,0.20061348,0.27915564,0.03896941,0.6818749,0.3915877,0.08967374,0.45736304,-0.08689311787350588
PNR,Pentair plc,2020,2,2020-07-23 09:00:00,0.27469677,0.38745806,0.33784518,0.27444413,0.042801898,0.682754,0.0002526343,0.34465617,0.1875503,0.011911932761809473
PNR,Pentair plc,2021,1,2021-04-22 10:00:00,0.8100705,0.014630771,0.17529869,0.3382598,0.03816398,0.62357616,0.47181073,-0.023533206,0.50514066,0.006310480458213447
PNR,Pentair plc,2022,3,2022-10-25 09:00:00,0.5731343,0.121381,0.30548465,0.22840886,0.079582244,0.69200885,0.34472543,0.041798756,0.39661402,0.02425115199411676
PNR,Pentair plc,2022,2,2022-07-26 09:00:00,0.5965446,0.1776793,0.22577609,0.20706977,0.10403728,0.688893,0.38947487,0.07364202,0.41095543,-0.007060935380590241
PNR,Pentair plc,2022,1,2022-04-21 09:00:00,0.8551625,0.015050995,0.12978654,0.28710547,0.06926878,0.6436258,0.56805706,-0.054217782,0.55040467,0.018414489731228025
PNR,Pentair plc,2023,2,2023-07-27 09:00:00,0.5998605,0.14616464,0.2539748,0.2166514,0.088119574,0.69522905,0.3832091,0.058045067,0.41704044,0.05051429737174982
PNR,Pentair plc,2024,3,2024-10-22 09:00:00,0.50245965,0.23399436,0.263546,0.37204498,0.06126457,0.56669044,0.13041466,0.17272979,0.28473908,0.011120967172289786
PWR,"Quanta Services, Inc.",2021,2,2021-08-05 09:00:00,0.6475083,0.18842724,0.1640644,0.21339218,0.031040369,0.7555675,0.43411613,0.15738687,0.48923624,0.09145940152366769
PWR,"Quanta Services, Inc.",2022,4,2023-02-23 09:00:00,0.6540484,0.14565249,0.20029907,0.15092148,0.028376745,0.8207018,0.5031269,0.117275745,0.5367787,0.08093427278991584
PWR,"Quanta Services, Inc.",2022,3,2022-11-03 09:00:00,0.79339385,0.049828097,0.15677813,0.12423115,0.03935884,0.8364101,0.6691627,0.010469258,0.66360265,0.022844334672975836
PWR,"Quanta Services, Inc.",2022,2,2022-08-04 09:00:00,0.6513117,0.13395014,0.2147382,0.18359213,0.030322205,0.7860857,0.46771955,0.103627935,0.51198685,0.01803203308128222
PWR,"Quanta Services, Inc.",2023,3,2023-11-02 09:00:00,0.77275145,0.01915829,0.20809017,0.20059158,0.02571435,0.7736941,0.5721599,-0.00655606,0.5978732,0.03649952053482546
PWR,"Quanta Services, Inc.",2023,1,2023-05-04 09:00:00,0.7572432,0.024417087,0.21833977,0.25384262,0.028103372,0.718054,0.50340056,-0.0036862846,0.5437415,0.010286623846126884
PWR,"Quanta Services, Inc.",2024,3,2024-10-31 09:00:00,0.6816877,0.015870817,0.30244142,0.16875745,0.023628939,0.8076137,0.5129303,-0.007758122,0.5505403,0.002195066148989632
PWR,"Quanta Services, Inc.",2024,2,2024-08-01 09:00:00,0.5892499,0.01735782,0.39339224,0.28610227,0.021874197,0.6920236,0.30314764,-0.004516376,0.40777484,0.02703605992403208
PWR,"Quanta Services, Inc.",2024,1,2024-05-02 09:00:00,0.9281978,0.016216988,0.055585213,0.19278172,0.032677464,0.7745409,0.73541605,-0.016460476,0.71892715,0.016315715382413207
ROK,"Rockwell Automation, Inc.",2020,3,2020-07-28 08:30:00,0.18957125,0.48935485,0.3210739,0.28109127,0.15511082,0.56379795,-0.09152003,0.334244,0.10687988,-0.0580499662546562
ROK,"Rockwell Automation, Inc.",2020,2,2020-04-28 08:30:00,0.3302631,0.33153555,0.33820137,0.25168002,0.19915526,0.5491647,0.07858309,0.13238029,0.18136884,0.05473170450228759
ROK,"Rockwell Automation, Inc.",2021,4,2021-11-02 08:30:00,0.60283303,0.012594704,0.3845723,0.25772128,0.049138285,0.69314045,0.34511176,-0.03654358,0.41784796,0.0337208497585221
ROK,"Rockwell Automation, Inc.",2024,2,2024-05-07 08:30:00,0.2687809,0.012634155,0.718585,0.16166364,0.14075673,0.6975796,0.10711725,-0.12812257,0.18749607,-0.0318081236267988
ROL,"Rollins, Inc.",2020,4,2021-01-27 10:00:00,0.62038344,0.093404524,0.28621203,0.32935,0.035661716,0.6349883,0.29103345,0.057742808,0.39393625,-0.006556696182709485
ROL,"Rollins, Inc.",2020,3,2020-10-28 10:00:00,0.42171305,0.21758984,0.36069712,0.41246274,0.03599503,0.5515422,0.009250313,0.18159482,0.23259255,0.01884684740273685
ROL,"Rollins, Inc.",2020,2,2020-07-29 10:00:00,0.5800447,0.11712674,0.30282858,0.17828557,0.056987543,0.76472694,0.40175912,0.060139198,0.4435758,0.06940764293124556
ROL,"Rollins, Inc.",2020,1,2020-04-29 10:00:00,0.278794,0.35777676,0.36342928,0.110398866,0.11042864,0.77917254,0.16839513,0.24734813,0.21722862,0.021452205279034554
ROL,"Rollins, Inc.",2021,1,2021-04-28 10:00:00,0.7035988,0.06954734,0.22685389,0.20698905,0.032555033,0.7604559,0.49660975,0.036992308,0.5350559,0.03742042790004348
ROL,"Rollins, Inc.",2022,3,2022-10-26 10:00:00,0.6093898,0.11411725,0.276493,0.37520877,0.2142677,0.41052356,0.23418102,-0.10015045,0.25016886,0.19075969444110671
ROL,"Rollins, Inc.",2023,2,2023-07-27 08:30:00,0.8022316,0.015330548,0.18243782,0.20148262,0.16073816,0.6377792,0.600749,-0.1454076,0.5116466,-0.07753849956193305
ROL,"Rollins, Inc.",2024,4,2025-02-13 08:30:00,0.8739004,0.012455518,0.11364406,0.26845998,0.04198359,0.6895565,0.60544044,-0.02952807,0.6026037,0.030170349029759316
ROL,"Rollins, Inc.",2024,2,2024-07-25 08:30:00,0.888655,0.021677595,0.08966746,0.37254593,0.040558714,0.58689535,0.5161091,-0.01888112,0.5215475,-0.05465330098395855
ROL,"Rollins, Inc.",2024,1,2024-04-25 08:30:00,0.28920785,0.03237088,0.6784213,0.22027877,0.035086352,0.7446348,0.068929076,-0.0027154721,0.21535423,0.045085410668651016
RSG,"Republic Services, Inc.",2020,4,2021-02-23 17:00:00,0.6332797,0.11202405,0.25469625,0.2948799,0.03917714,0.66594297,0.33839977,0.072846904,0.42172816,0.04286208185793749
RSG,"Republic Services, Inc.",2020,3,2020-11-05 17:00:00,0.9483101,0.012267259,0.039422624,0.28559142,0.08898117,0.62542754,0.66271865,-0.076713905,0.59309924,0.03682985732273987
RSG,"Republic Services, Inc.",2021,4,2022-02-10 17:00:00,0.66057056,0.021683404,0.31774604,0.18773027,0.02643462,0.78583515,0.4728403,-0.0047512166,0.5190996,-0.030679658803363055
RSG,"Republic Services, Inc.",2022,4,2023-02-15 17:00:00,0.5090181,0.30820027,0.18278164,0.24660206,0.044888284,0.70850956,0.26241606,0.26331198,0.36064422,0.07301457657467406
RSG,"Republic Services, Inc.",2022,3,2022-10-27 17:00:00,0.7040799,0.048626218,0.24729379,0.23984951,0.05134964,0.7088009,0.46423042,-0.002723422,0.4990525,-0.025477901063925997
RSG,"Republic Services, Inc.",2023,3,2023-10-26 17:00:00,0.64084166,0.07418698,0.2849714,0.21650586,0.07630617,0.7071879,0.4243358,-0.002119191,0.45319545,-0.0025607961384791975
RSG,"Republic Services, Inc.",2023,1,2023-04-27 14:15:00,0.68669426,0.061615825,0.2516899,0.261131,0.04271192,0.69615704,0.42556328,0.018903904,0.47804704,0.061078419937405065
RSG,"Republic Services, Inc.",2024,4,2025-02-13 17:00:00,0.4361573,0.20211072,0.36173195,0.2150143,0.032817338,0.75216836,0.22114299,0.16929339,0.3280637,0.05817292362653216
RSG,"Republic Services, Inc.",2024,2,2024-07-24 17:00:00,0.45499882,0.30060154,0.24439967,0.28111583,0.036667038,0.68221706,0.17388299,0.2639345,0.31040797,-0.014270093345666354
RSG,"Republic Services, Inc.",2024,1,2024-04-30 17:00:00,0.6300088,0.0166291,0.35336202,0.31868997,0.086777285,0.5945327,0.31131884,-0.070148185,0.37456086,-0.052976613979738636
RTX,RTX Corporation,2020,4,2021-01-26 08:30:00,0.64590514,0.12367753,0.23041736,0.25339907,0.13102645,0.6155745,0.39250606,-0.0073489174,0.3976027,0.06577286522951582
RTX,RTX Corporation,2020,3,2020-10-27 08:30:00,0.45952576,0.38388103,0.15659323,0.2860303,0.11356134,0.6004084,0.17349547,0.2703197,0.2759031,-0.05264306610866927
RTX,RTX Corporation,2020,2,2020-07-28 08:30:00,0.46176943,0.33257762,0.20565295,0.2804364,0.34388813,0.37567544,0.18133304,-0.011310518,0.17347543,-0.07931576627851317
RTX,RTX Corporation,2020,1,2020-05-07 08:30:00,0.4188401,0.28467703,0.29648286,0.09955884,0.34109223,0.5593489,0.31928128,-0.0564152,0.23427774,-0.06329225394254803
RTX,RTX Corporation,2021,2,2021-07-27 08:30:00,0.88507295,0.05292414,0.062002867,0.43208972,0.045220077,0.5226902,0.45298323,0.0077040642,0.46261895,0.02331010296764772
RTX,RTX Corporation,2022,3,2022-10-25 08:30:00,0.5594564,0.27972588,0.16081765,0.29348814,0.16343331,0.54307854,0.26596826,0.116292566,0.30382878,0.049387422495725745
RTX,RTX Corporation,2022,2,2022-07-26 08:30:00,0.6540409,0.24474391,0.1012152,0.20988992,0.20857336,0.5815367,0.44415095,0.036170557,0.38034877,-0.04001832069926892
RTX,RTX Corporation,2024,2,2024-07-25 08:00:00,0.7443745,0.027776962,0.22784853,0.38064855,0.028781781,0.59056973,0.36372596,-0.0010048188,0.43960506,0.110010113410336
SNA,Snap-on Incorporated,2020,4,2021-02-04 10:00:00,0.6598472,0.22926965,0.110883065,0.24918535,0.08614594,0.66466874,0.41066185,0.14312372,0.4385798,0.04838083599154563
SNA,Snap-on Incorporated,2020,3,2020-10-22 10:00:00,0.47711882,0.32382408,0.19905718,0.13481893,0.16602713,0.69915396,0.34229988,0.15779695,0.3335795,0.04063699858399843
SNA,Snap-on Incorporated,2020,2,2020-07-31 10:00:00,0.23008898,0.5165636,0.25334752,0.154992,0.115113795,0.72989416,0.07509698,0.4014498,0.1679406,-0.018599265113033864
SNA,Snap-on Incorporated,2020,1,2020-04-21 10:00:00,0.36654055,0.36512214,0.26833725,0.12087218,0.21040751,0.66872025,0.24566838,0.15471463,0.24511309,0.08805223320602557
SNA,Snap-on Incorporated,2021,4,2022-02-03 10:00:00,0.6353794,0.22355388,0.14106666,0.16340092,0.15409932,0.6824998,0.47197846,0.069454566,0.43364632,0.02147631550037517
SNA,Snap-on Incorporated,2021,3,2021-10-21 10:00:00,0.724475,0.120537266,0.15498771,0.15276767,0.13995746,0.70727485,0.57170737,-0.019420192,0.51240295,-0.11068146852674746
SNA,Snap-on Incorporated,2021,2,2021-07-22 10:00:00,0.6592395,0.14681546,0.193945,0.23506455,0.05508192,0.70985353,0.4241749,0.091733545,0.46796346,-0.027262173378948144
SNA,Snap-on Incorporated,2021,1,2021-04-22 10:00:00,0.6639612,0.14440617,0.19163266,0.1620475,0.07736526,0.76058716,0.50191367,0.06704091,0.50500035,0.0037099857673477833
SNA,Snap-on Incorporated,2022,4,2023-02-02 10:00:00,0.67966384,0.17266135,0.14767475,0.15657432,0.09938688,0.7440388,0.5230895,0.07327447,0.5056963,0.0047212890324684195
SNA,Snap-on Incorporated,2022,2,2022-07-21 10:00:00,0.62216765,0.15490048,0.22293194,0.22872926,0.065699115,0.70557165,0.3934384,0.08920136,0.43898386,0.037938242490382634
SNA,Snap-on Incorporated,2022,1,2022-04-21 10:00:00,0.51333946,0.29222646,0.19443409,0.10845083,0.076406926,0.81514233,0.40488863,0.21581954,0.41844472,0.011693986812255933
SNA,Snap-on Incorporated,2023,4,2024-02-08 10:00:00,0.6473943,0.070131995,0.28247368,0.11306818,0.21773458,0.6691972,0.53432614,-0.14760259,0.43323445,-0.09352829209150862
SNA,Snap-on Incorporated,2023,3,2023-10-19 10:00:00,0.64973605,0.027718574,0.32254544,0.19812588,0.142512,0.65936214,0.45161015,-0.11479342,0.42841133,0.05365181205573875
SNA,Snap-on Incorporated,2023,2,2023-07-20 10:00:00,0.64932734,0.12103099,0.22964175,0.160928,0.15515754,0.6839144,0.48839933,-0.03412655,0.44408435,-0.07707896477133631
SWK,"Stanley Black & Decker, Inc.",2024,1,2024-05-01 23:00:00,0.39881453,0.4923228,0.10886268,0.075026065,0.32289654,0.60207736,0.32378846,0.16942626,0.2401172,-0.07969110825855596
TDG,TransDigm Group Incorporated,2021,3,2021-08-10 11:00:00,0.5714057,0.05149292,0.37710145,0.23361972,0.060125813,0.7062544,0.337786,-0.008632895,0.4035578,-0.04342092534578145
TDG,TransDigm Group Incorporated,2022,3,2022-08-09 11:00:00,0.46451265,0.33847034,0.19701703,0.2346445,0.056223582,0.7091319,0.22986814,0.28224677,0.32940075,0.016538969551858393
TDG,TransDigm Group Incorporated,2023,1,2023-02-07 11:00:00,0.61350435,0.19794448,0.18855117,0.34667078,0.065050654,0.5882786,0.26683357,0.13289383,0.3609115,0.04295242995153547
TDG,TransDigm Group Incorporated,2024,3,2024-11-07 10:00:00,0.51669395,0.11403136,0.3692747,0.30774945,0.066047594,0.62620294,0.2089445,0.047983766,0.32355526,-0.08359907486338557
TDG,TransDigm Group Incorporated,2024,2,2024-05-07 11:00:00,0.1054794,0.013236706,0.88128394,0.21653883,0.09117053,0.69229066,-0.111059435,-0.07793382,0.0730224,-0.03259521726769821
TT,Trane Technologies plc,2020,4,2021-02-05 10:00:00,0.5285216,0.11206312,0.35941532,0.20532435,0.026734022,0.76794165,0.32319725,0.08532909,0.40587375,-0.0022530212192005163
TT,Trane Technologies plc,2021,4,2022-01-31 10:00:00,0.64634335,0.0907453,0.26291135,0.27062494,0.059305146,0.67007,0.3757184,0.031440154,0.43309528,-0.10002277186487141
TT,Trane Technologies plc,2021,3,2021-11-03 16:46:13,0.83729684,0.021244587,0.14145857,0.251768,0.049618334,0.69861364,0.58552885,-0.028373746,0.584947,0.06040699491222763
TT,Trane Technologies plc,2021,1,2021-05-05 10:00:00,0.8110503,0.023501836,0.1654478,0.28982565,0.031691678,0.67848265,0.5212246,-0.008189842,0.55028355,0.04672190314762627
TT,Trane Technologies plc,2022,4,2023-02-02 10:00:00,0.7018409,0.13371843,0.16444065,0.2831397,0.055958465,0.66090184,0.41870117,0.077759966,0.46384794,0.02459071139474151
TT,Trane Technologies plc,2022,3,2022-11-02 10:00:00,0.7628934,0.10859247,0.12851413,0.3623796,0.054394722,0.58322567,0.40051377,0.05419775,0.444939,0.06518476296453338
TT,Trane Technologies plc,2022,2,2022-08-03 10:00:00,0.71562123,0.06431283,0.22006601,0.30991548,0.05397211,0.6361124,0.40570575,0.01034072,0.45521554,0.05870462039010397
TT,Trane Technologies plc,2023,4,2024-02-01 10:00:00,0.7933213,0.060476743,0.146202,0.24604681,0.030981919,0.7229713,0.5472745,0.029494824,0.57354856,0.03955597497697924
TT,Trane Technologies plc,2023,3,2023-11-01 10:00:00,0.83709556,0.0211726,0.14173181,0.25010133,0.06297666,0.68692195,0.58699423,-0.04180406,0.5750193,0.12061526753738622
TT,Trane Technologies plc,2023,2,2023-08-02 10:00:00,0.6847759,0.15808815,0.1571359,0.24559657,0.16071492,0.5936885,0.4391793,-0.0026267767,0.40654355,0.03899399509996542
TT,Trane Technologies plc,2023,1,2023-05-03 10:00:00,0.8274098,0.021099841,0.15149029,0.3822513,0.04555692,0.5721917,0.4451585,-0.02445708,0.47343704,-0.05678105765893856
TT,Trane Technologies plc,2024,4,2025-01-30 10:00:00,0.65988386,0.036400504,0.30371568,0.22233339,0.060378462,0.7172882,0.4375505,-0.023977958,0.4733269,-0.02463631418514272
TT,Trane Technologies plc,2024,2,2024-07-31 10:00:00,0.7634705,0.04265463,0.19387491,0.26372313,0.086645715,0.6496312,0.49974734,-0.043991085,0.49597424,0.027313870230389274
TT,Trane Technologies plc,2024,1,2024-04-30 10:00:00,0.819801,0.108364865,0.07183416,0.22973853,0.029004937,0.7412565,0.59006244,0.07935993,0.60768276,0.06921363857247118
TT,Trane Technologies plc,2025,1,2025-04-30 10:00:00,0.81856275,0.07830387,0.10313333,0.22871752,0.072356254,0.6989262,0.58984524,0.0059476197,0.57211494,0.13954934659641474
TXT,Textron Inc.,2021,1,2021-04-29 08:00:00,0.89086723,0.0818223,0.02731047,0.25377187,0.07703936,0.66918886,0.63709533,0.0047829375,0.59615844,0.08563214137561491
TXT,Textron Inc.,2022,4,2023-01-25 08:00:00,0.3889812,0.41341949,0.19759937,0.18157952,0.14585829,0.6725621,0.20740168,0.2675612,0.26161402,0.04566363734434663
TXT,Textron Inc.,2022,3,2022-10-27 08:00:00,0.39150178,0.56021756,0.048280653,0.2445666,0.051456902,0.70397645,0.14693518,0.50876063,0.27560803,0.0637742682051155
TXT,Textron Inc.,2022,1,2022-04-28 08:00:00,0.022273311,0.03320523,0.94452137,0.25870264,0.10204341,0.6392539,-0.23642932,-0.06883818,0.014238302,0.05382871329517732
TXT,Textron Inc.,2023,3,2023-10-26 08:00:00,0.9309559,0.02491412,0.04412999,0.27261052,0.067451954,0.65993756,0.65834534,-0.042537834,0.61437273,0.010532281568331497
TXT,Textron Inc.,2024,1,2024-04-25 08:00:00,0.46314994,0.045030307,0.49181977,0.14904201,0.068199545,0.7827585,0.31410792,-0.023169238,0.36253452,-0.09044023052787688
UAL,"United Airlines Holdings, Inc.",2020,1,2020-05-01 10:00:00,0.17051345,0.1738667,0.6556199,0.03705084,0.02717904,0.9357701,0.13346261,0.14668766,0.1595614,-0.14659969199274728
UAL,"United Airlines Holdings, Inc.",2024,2,2024-07-18 10:30:00,0.6328706,0.13062386,0.23650557,0.22318856,0.18330933,0.59350204,0.40968204,-0.05268547,0.37561,0.029142975698818567
UBER,"Uber Technologies, Inc.",2020,2,2020-08-07 16:30:00,0.6173359,0.19132939,0.19133471,0.40965265,0.07678828,0.51355916,0.20768327,0.11454111,0.3170385,-0.11311507435621909
UBER,"Uber Technologies, Inc.",2020,1,2020-05-07 16:30:00,0.52150816,0.32215557,0.1563363,0.3168836,0.02310933,0.6600071,0.20462456,0.29904625,0.3441991,0.05586028229433657
UBER,"Uber Technologies, Inc.",2022,4,2023-02-08 08:00:00,0.63820624,0.013761414,0.3480323,0.32212722,0.03295544,0.64491737,0.31607902,-0.019194027,0.41159028,0.04204732121812883
UBER,"Uber Technologies, Inc.",2022,2,2022-08-02 08:00:00,0.5121236,0.016068695,0.47180772,0.37249714,0.027538514,0.5999643,0.13962644,-0.011469819,0.30725586,0.26166915522053996
UBER,"Uber Technologies, Inc.",2024,3,2024-10-31 08:00:00,0.6132989,0.013983031,0.37271807,0.31620046,0.01910716,0.66469234,0.29709843,-0.0051241284,0.4076551,-0.106738486111974
UBER,"Uber Technologies, Inc.",2024,1,2024-05-08 08:00:00,0.9488748,0.014425034,0.036700208,0.283291,0.026170788,0.69053817,0.6655837,-0.011745755,0.6552342,-0.07731455549115487
UNP,Union Pacific Corporation,2020,2,2020-07-23 08:45:00,0.49509034,0.42398873,0.08092098,0.17956232,0.09659808,0.72383964,0.31552804,0.32739064,0.358366,-0.027585283358105506
UNP,Union Pacific Corporation,2022,3,2022-10-20 08:45:00,0.81468856,0.13993911,0.045372352,0.22130547,0.10663336,0.6720612,0.5933831,0.033305757,0.5475206,-0.050441783595147505
UNP,Union Pacific Corporation,2022,1,2022-04-21 08:45:00,0.8061116,0.12417962,0.06970877,0.23311429,0.056265205,0.7106206,0.5729973,0.06791441,0.5728395,0.006907764675346907
UNP,Union Pacific Corporation,2023,2,2023-07-26 08:45:00,0.47956982,0.33582675,0.18460344,0.24131677,0.093368374,0.66531485,0.23825306,0.24245837,0.31906492,0.07980369229601385
UNP,Union Pacific Corporation,2023,1,2023-04-20 10:30:00,0.63439083,0.2336631,0.13194606,0.21585527,0.09877679,0.685368,0.41853556,0.13488631,0.43479118,-0.03726690655977266
UNP,Union Pacific Corporation,2024,4,2025-01-23 08:45:00,0.76802117,0.11049877,0.12148001,0.19658832,0.028368266,0.7750435,0.5714328,0.08213051,0.59524983,0.062378795967979975
UNP,Union Pacific Corporation,2024,3,2024-10-24 08:45:00,0.8359755,0.08509893,0.07892558,0.30193385,0.04290582,0.65516025,0.53404164,0.04219311,0.54769796,-0.022586456273041698
UPS,"United Parcel Service, Inc.",2020,2,2020-07-30 08:30:00,0.43392453,0.35303676,0.21303879,0.2431324,0.08907931,0.66778827,0.19079213,0.26395744,0.2897697,0.1483388761004885
UPS,"United Parcel Service, Inc.",2022,3,2022-10-25 08:30:00,0.75921446,0.1443654,0.09642015,0.3868401,0.07601797,0.5371419,0.37237436,0.06834743,0.40780592,-0.016369310796327394
UPS,"United Parcel Service, Inc.",2022,2,2022-07-26 08:30:00,0.6473244,0.22018108,0.13249458,0.2302057,0.09515868,0.6746357,0.41711867,0.1250224,0.43670815,-0.0014395954945816344
UPS,"United Parcel Service, Inc.",2023,2,2023-08-08 08:30:00,0.28308612,0.4854076,0.23150635,0.20812869,0.09910312,0.6927681,0.07495743,0.38630447,0.19611304,-0.022352111410616757
UPS,"United Parcel Service, Inc.",2024,3,2024-10-24 08:30:00,0.7228482,0.101442285,0.1757095,0.456823,0.04676274,0.4964143,0.2660252,0.054679547,0.35883218,0.03602984120581581
UPS,"United Parcel Service, Inc.",2025,1,2025-04-29 08:30:00,0.34346926,0.3371456,0.31938517,0.254768,0.15792693,0.5873051,0.08870125,0.17921866,0.20172127,-0.04792013730782796
URI,"United Rentals, Inc.",2024,1,2024-04-25 08:30:00,0.9298449,0.011046558,0.059108455,0.2196617,0.024186295,0.756152,0.7101832,-0.013139737,0.7031041,0.01578132129085731
VLTO,Veralto Corporation,2023,3,2023-10-26 00:00:00,0.22966096,0.010991476,0.7593476,0.25397134,0.049414806,0.69661385,-0.02431038,-0.03842333,0.159985,-0.03849561704406418
VLTO,Veralto Corporation,2025,1,2025-04-30 08:30:00,0.69722265,0.022432152,0.28034517,0.14737242,0.027990103,0.8246374,0.5498502,-0.0055579506,0.5749559,0.019557844016573803
VRSK,"Verisk Analytics, Inc.",2020,4,2021-02-24 08:30:00,0.56089264,0.17792425,0.2611831,0.3302158,0.08975458,0.5800296,0.23067683,0.088169664,0.32533434,-0.09498185470473125
VRSK,"Verisk Analytics, Inc.",2020,3,2020-11-05 08:30:00,0.030491048,0.037293095,0.93221587,0.3828699,0.07324234,0.54388773,-0.35237885,-0.03594924,0.016583707,-0.012966823603045971
